station,area_park,len_cycle_path,len_major_road,len_minor_road,num_metro_stations,num_other_commercial,num_restuarants,num_university,num_pop,num_bus_stations,num_bus_routes,walkscore,capacity
6123 - Alexandre-DeSève / la Fontaine,0.005168113898899225,0.15057524208629153,0.04284440763679709,0.36444918448543473,0.0,0.012987012987012988,0.0,0.0,0.22720914125246044,0.03571428571428571,0.07692307692307693,0.8152173913043478,0.0425531914893617
6124 - Poupart / Ontario,0.0,0.1345465841153528,0.11697660516665875,0.5368732395322493,0.0,0.11688311688311688,0.10810810810810811,0.0,0.31587047284805136,0.14285714285714285,0.07692307692307693,0.8695652173913043,0.1702127659574468
6125 - Ellendale / de la Côte-des-Neiges,0.0,0.0,0.21870752351499423,0.6416445339033799,0.0,0.23376623376623376,0.3783783783783784,0.0,0.7283199836305899,0.25,0.15384615384615385,0.9239130434782609,0.1702127659574468
6126 - Fullum / de Rouen,0.02773640972749938,0.2345445728598516,0.0,0.6601050380355061,0.0,0.09090909090909091,0.05405405405405406,0.0,0.34425851067777,0.03571428571428571,0.038461538461538464,0.8260869565217391,0.1276595744680851
6127 - de Gaspé / Jean-Talon,0.0,0.38459638654289297,0.05496800400078193,0.27308852669413486,0.0,0.11688311688311688,0.21621621621621623,0.0,0.17440491687236248,0.03571428571428571,0.11538461538461539,0.9239130434782609,0.1276595744680851
6128 - Hogan / Ontario,0.0,0.0,0.0,0.45922022359624354,0.0,0.12987012987012986,0.10810810810810811,0.0,0.1884637496473712,0.14285714285714285,0.07692307692307693,0.8369565217391305,0.0
6129 - de Bordeaux / Sherbrooke,0.0,0.0679657879091871,0.2383577945769379,0.309473729874231,0.0,0.025974025974025976,0.05405405405405406,0.0,0.47556207379769755,0.17857142857142858,0.11538461538461539,0.8586956521739131,0.0425531914893617
6130 - Sherbrooke / Frontenac,0.0002577305073847334,0.0,0.28840201931301923,0.15571944341232072,0.0,0.025974025974025976,0.0,0.0,0.30581810098810297,0.2857142857142857,0.3076923076923077,0.8260869565217391,0.0425531914893617
6131 - Fullum / Sherbrooke,0.13313028512049277,0.2296626039073551,0.09674203275120544,0.21810138619700262,0.0,0.012987012987012988,0.0,0.0,0.22596050726090905,0.07142857142857142,0.07692307692307693,0.8369565217391305,0.2978723404255319
6132 - Larivière / de Lorimier,0.08903236577743462,0.0,0.09257913789921514,0.39732234135112904,0.0,0.06493506493506493,0.0,0.0,0.2642217730103019,0.07142857142857142,0.07692307692307693,0.8369565217391305,0.2553191489361702
6133 - Chapleau / Terrasse Mercure,0.1504448015218603,0.3088343611558496,0.3131805141115555,0.321166913197084,0.0,0.15584415584415584,0.02702702702702703,0.0,0.20462935821035658,0.25,0.19230769230769232,0.8478260869565217,0.0851063829787234
6134 - Bercy / Rachel,0.0,0.23641235112741146,0.1236406129345298,0.4659776526501773,0.0,0.09090909090909091,0.13513513513513514,0.0,0.14225467560622224,0.2857142857142857,0.23076923076923078,0.8152173913043478,0.0
6136 - Métro Laurier (Rivard / Laurier),0.0,0.10806928491294461,0.06697649554426427,0.2349944747049687,0.25,0.06493506493506493,0.13513513513513514,0.0,0.192889471108472,0.03571428571428571,0.07692307692307693,0.9347826086956522,0.0851063829787234
6137 - Cartier / Gauthier,0.11993955560866555,0.23253728253994285,0.2628490641111315,0.17789486507207858,0.0,0.03896103896103896,0.05405405405405406,0.0,0.39586449737984364,0.10714285714285714,0.15384615384615385,0.8695652173913043,0.0851063829787234
6138 - Gauthier / de Lorimier,0.0,0.5139089285658365,0.0,0.23235110533753328,0.0,0.07792207792207792,0.0,0.0,0.18612559730055261,0.03571428571428571,0.07692307692307693,0.8804347826086957,0.0
6139 - Gauthier / Parthenais,0.0,0.041898783526818514,0.056621402194418295,0.2411285718486968,0.0,0.012987012987012988,0.0,0.0,0.25405715533352086,0.14285714285714285,0.11538461538461539,0.8913043478260869,0.0425531914893617
6140 - Marquette / Rachel,0.2220937561401853,0.5149309050104751,0.1858354001077252,0.2435302765527179,0.0,0.03896103896103896,0.0,0.0,0.2227657233494228,0.25,0.15384615384615385,0.8804347826086957,0.0425531914893617
6141 - des Érables / Rachel,0.0,0.5324632350551703,0.1422280160117312,0.4143950773340657,0.0,0.06493506493506493,0.08108108108108109,0.0,0.41234617914065774,0.25,0.11538461538461539,0.9021739130434783,0.0851063829787234
6142 - Calixa-Lavallée / Rachel,0.24891313559084222,0.17957899120824367,0.06660397165560637,0.2274944574954233,0.0,0.0,0.02702702702702703,0.0,0.09232135781866413,0.07142857142857142,0.038461538461538464,0.8695652173913043,0.2127659574468085
6143 - Rachel / de Brébeuf,0.18474963064493816,0.33917968334232235,0.07496986267136817,0.1635540930292918,0.0,0.012987012987012988,0.02702702702702703,0.0,0.12519950336979893,0.10714285714285714,0.07692307692307693,0.8804347826086957,0.19148936170212766
6145 - du Parc-La Fontaine / Duluth,0.24934837672980173,0.16060791827526325,0.0,0.37886680653005844,0.0,0.03896103896103896,0.0,0.0,0.16970537569299152,0.14285714285714285,0.038461538461538464,0.8695652173913043,0.1276595744680851
6146 - du Parc-La Fontaine / Roy,0.2067898129558983,0.16626443475036706,0.0,0.23313827018190172,0.0,0.0,0.02702702702702703,0.0,0.114041434159768,0.07142857142857142,0.038461538461538464,0.8804347826086957,0.1276595744680851
6147 - Calixa-Lavallée / Sherbrooke,0.3997166470050027,0.0,0.08117396403600192,0.1545670330457158,0.0,0.012987012987012988,0.0,0.0,0.055878970041330814,0.10714285714285714,0.07692307692307693,0.7717391304347826,0.1276595744680851
6148 - Émile-Duployé / Sherbrooke,0.4552521798961574,0.0,0.24050954010012762,0.14168401657813873,0.0,0.06493506493506493,0.02702702702702703,0.0,0.19043130999960087,0.21428571428571427,0.19230769230769232,0.7934782608695652,0.1702127659574468
6149 - Chapleau / du Mont-Royal,0.0022057424624875787,0.0,0.2600876076186966,0.21975890318907784,0.0,0.09090909090909091,0.10810810810810811,0.0,0.09357412182280356,0.14285714285714285,0.15384615384615385,0.8913043478260869,0.1276595744680851
6150 - Messier / du Mont-Royal,0.0,0.10645904656233257,0.0,0.16530874897038444,0.0,0.03896103896103896,0.05405405405405406,0.0,0.15481000387332622,0.07142857142857142,0.07692307692307693,0.9130434782608695,0.0851063829787234
6151 - Parthenais / du Mont-Royal,0.0,0.385951248900083,0.0,0.3397784467447002,0.0,0.12987012987012986,0.13513513513513514,0.0,0.2781925915969241,0.10714285714285714,0.07692307692307693,0.9021739130434783,0.1276595744680851
6152 - Chabot / du Mont-Royal,0.04906847350634952,0.14228217510661184,0.0,0.43414012711427746,0.0,0.22077922077922077,0.13513513513513514,0.0,0.20375113333914113,0.17857142857142858,0.15384615384615385,0.9239130434782609,0.1276595744680851
6153 - Cartier / Marie-Anne,0.049672785711089476,0.09493440268768333,0.08760540454969186,0.2278778563507379,0.0,0.15584415584415584,0.10810810810810811,0.0,0.13684508719708632,0.07142857142857142,0.11538461538461539,0.9239130434782609,0.0851063829787234
6154 - Marquette / du Mont-Royal,0.0,0.35259054229234865,0.11457600751824241,0.4301392513695392,0.0,0.2857142857142857,0.32432432432432434,0.0,0.242733245271453,0.17857142857142858,0.19230769230769232,0.9347826086956522,0.0851063829787234
6155 - Garnier / du Mont-Royal,0.0,0.0,0.0,0.27369233631463835,0.0,0.14285714285714285,0.21621621621621623,0.0,0.20860453523231057,0.10714285714285714,0.07692307692307693,0.9565217391304348,0.2127659574468085
6156 - Marie-Anne / de la Roche,0.0,0.2945963073601524,0.0,0.3653908087268135,0.0,0.11688311688311688,0.08108108108108109,0.0,0.24800627263522038,0.07142857142857142,0.07692307692307693,0.9456521739130435,0.0851063829787234
6157 - de Brébeuf / du Mont-Royal,0.0,0.45347128582365326,0.0,0.40983458423580793,0.0,0.24675324675324675,0.2702702702702703,0.0,0.22379427621571485,0.10714285714285714,0.11538461538461539,0.9565217391304348,0.1276595744680851
6158 - Gilford / de Brébeuf,0.0,0.3571269457274587,0.0,0.25077311618729065,0.0,0.05194805194805195,0.05405405405405406,0.0,0.21134506379679965,0.03571428571428571,0.038461538461538464,0.9130434782608695,0.0851063829787234
6159 - Ann / Wellington,0.02428426931526988,0.26461210423679504,0.1598709979699838,0.2694691585978269,0.0,0.03896103896103896,0.05405405405405406,0.0,0.11093437033506076,0.10714285714285714,0.19230769230769232,0.8043478260869565,0.0425531914893617
6160 - Garnier / St-Joseph,0.0,0.29759597064924015,0.22799683815669824,0.26361959319136075,0.0,0.03896103896103896,0.02702702702702703,0.0,0.19435933609587075,0.14285714285714285,0.07692307692307693,0.8913043478260869,0.1276595744680851
6161 - Cartier / St-Joseph,0.0,0.22875693480231055,0.35653300639672564,0.2523531135758709,0.0,0.2077922077922078,0.13513513513513514,0.0,0.29556430640172004,0.2857142857142857,0.19230769230769232,0.8695652173913043,0.0851063829787234
6162 - Legendre / Henri-Julien,0.2835527228700188,0.23619110201611127,0.06613220457558966,0.39522194699876906,0.0,0.012987012987012988,0.0,0.0,0.16799564729202066,0.25,0.11538461538461539,0.6847826086956522,0.1702127659574468
6163 - Marquette / Laurier,0.0,0.12713932350554583,0.08345995144960947,0.28166397078568617,0.0,0.22077922077922077,0.32432432432432434,0.0,0.2842217362701667,0.07142857142857142,0.11538461538461539,0.8478260869565217,0.1702127659574468
6164 - de Lanaudière / Laurier,0.0,0.2045837135974551,0.0,0.2964992875892275,0.0,0.14285714285714285,0.10810810810810811,0.0,0.23770943100098613,0.0,0.0,0.8478260869565217,0.0851063829787234
6165 - Laurier / de Brébeuf,0.14209141897157798,0.28710541269563705,0.0,0.21437045260114762,0.0,0.05194805194805195,0.02702702702702703,0.0,0.11425227097000037,0.0,0.0,0.8695652173913043,0.2127659574468085
6166 - Gerry-Boulet / St-Grégoire,0.2300216029061254,0.5284565181664865,0.0,0.5134425718167788,0.0,0.012987012987012988,0.0,0.0,0.223979695741321,0.10714285714285714,0.038461538461538464,0.7065217391304348,0.0
6167 - Marquette / St-Grégoire,0.0,0.07937137887369469,0.04253876115034737,0.3574576073659354,0.0,0.03896103896103896,0.0,0.0,0.32391637007145546,0.14285714285714285,0.038461538461538464,0.717391304347826,0.1276595744680851
6168 - Marmier / St-Denis,0.0,0.06960164684116343,0.2716904666596852,0.2287132336014315,0.25,0.012987012987012988,0.05405405405405406,0.0,0.03769692810331113,0.2857142857142857,0.2692307692307692,0.8586956521739131,0.2127659574468085
6169 - Boyer / du Mont-Royal,0.0,0.0,0.0,0.4124860698123868,0.0,0.22077922077922077,0.1891891891891892,0.0,0.26292525595693766,0.17857142857142858,0.15384615384615385,0.967391304347826,0.1702127659574468
6170 - de Mentana / Laurier,0.22233361899206494,0.28214220377977833,0.0,0.2323912497522374,0.0,0.05194805194805195,0.0,0.0,0.14112698120840067,0.0,0.0,0.8913043478260869,0.1276595744680851
6171 - Wolfe / Robin,0.0,0.0,0.0,0.35958311116548036,0.0,0.19480519480519481,0.08108108108108109,0.0,0.20240862318636108,0.07142857142857142,0.038461538461538464,0.9456521739130435,0.1276595744680851
6173 - Berri / Cherrier,0.0,0.13296081066009507,0.04404206356706261,0.32957548069622133,0.25,0.03896103896103896,0.21621621621621623,0.0,0.11223663853252533,0.10714285714285714,0.23076923076923078,0.967391304347826,0.1276595744680851
6174 - Roy / St-Denis,0.0,0.16223264707349166,0.15582128126782718,0.35778034917038204,0.0,0.3246753246753247,0.35135135135135137,0.0,0.21433734813957434,0.17857142857142858,0.19230769230769232,0.9565217391304348,0.1276595744680851
6175 - St-Christophe / Cherrier,0.0,0.15375101596018292,0.04214068028749364,0.36689424482254474,0.0,0.05194805194805195,0.05405405405405406,0.0,0.3235505354987616,0.07142857142857142,0.07692307692307693,0.9456521739130435,0.0851063829787234
6176 - de Mentana / Rachel,0.014318098883496283,0.16740620970596964,0.10578460139733241,0.39373230031858814,0.0,0.1038961038961039,0.2972972972972973,0.0,0.2588216030546125,0.17857142857142858,0.11538461538461539,0.9347826086956522,0.0851063829787234
6177 - St-Hubert / Duluth,0.0,0.0,0.0,0.4846240975065618,0.0,0.11688311688311688,0.32432432432432434,0.0,0.2967310619904071,0.0,0.0,0.9347826086956522,0.0425531914893617
6178 - Rivard / Rachel,0.0,0.2737592258532818,0.17299370036087294,0.08818239474726179,0.0,0.6363636363636364,0.6216216216216216,0.0,0.16687879223814917,0.14285714285714285,0.15384615384615385,0.967391304347826,0.0851063829787234
6179 - Duluth / St-Denis,0.0,0.15085825044704435,0.09532999580801071,0.21485239966206743,0.0,0.4935064935064935,0.5945945945945946,0.0,0.1965969802203834,0.07142857142857142,0.07692307692307693,0.967391304347826,0.1276595744680851
6180 - St-Dominique / René-Lévesque,0.0,0.0,0.32076432805932653,0.36932708730619257,0.0,0.19480519480519481,0.3783783783783784,0.0,0.26895301577072134,0.14285714285714285,0.5769230769230769,0.9782608695652174,0.09574468085106383
6181 - Clark / Rachel,0.021212278789355516,0.5282844611962161,0.11533423732383954,0.19665830201353512,0.0,0.15584415584415584,0.24324324324324326,0.0,0.18488511289637816,0.03571428571428571,0.11538461538461539,0.967391304347826,0.1702127659574468
6182 - de Bullion / du Mont-Royal,0.0,0.13225922244514654,0.0,0.15161782306113186,0.0,0.05194805194805195,0.02702702702702703,0.0,0.09328882243136812,0.07142857142857142,0.11538461538461539,0.9891304347826086,0.0851063829787234
6183 - Laval / du Mont-Royal,0.0,0.29616231483970124,0.0,0.5515123721304771,0.0,0.16883116883116883,0.1891891891891892,0.0,0.2792570027725781,0.07142857142857142,0.11538461538461539,0.9891304347826086,0.0851063829787234
6184 - Métro Mont-Royal (Rivard / du Mont-Royal),0.0,0.24108316761559379,0.1523452082698989,0.31382801437537006,0.25,0.5454545454545454,0.5945945945945946,0.0,0.22401988671550435,0.39285714285714285,0.3076923076923077,0.967391304347826,0.2553191489361702
6185 - des Érables / Bélanger,0.020057128832506935,0.0,0.0,0.6070496097768558,0.0,0.11688311688311688,0.13513513513513514,0.0,0.29567262075206424,0.17857142857142858,0.07692307692307693,0.782608695652174,0.0425531914893617
6186 - St-Hubert / Laurier,0.0,0.08255666017559515,0.0,0.3725720167398267,0.0,0.03896103896103896,0.02702702702702703,0.0,0.2029618032887424,0.03571428571428571,0.038461538461538464,0.9021739130434783,0.0425531914893617
6187 - Resther / du Mont-Royal,0.0,0.0,0.0,0.3705815755166501,0.0,0.16883116883116883,0.16216216216216217,0.0,0.16936515809539635,0.07142857142857142,0.11538461538461539,0.967391304347826,0.1276595744680851
6188 - de Mentana / Marie-Anne,0.0,0.0,0.0,0.2705691748479882,0.0,0.012987012987012988,0.02702702702702703,0.0,0.14634761724107984,0.0,0.0,0.9565217391304348,0.2127659574468085
6189 - Chabot / Everett,0.0,0.4089940206070572,0.10592775069525849,0.7412822471481159,0.0,0.11688311688311688,0.02702702702702703,0.0,0.7288973534053667,0.14285714285714285,0.11538461538461539,0.6739130434782609,0.0
6190 - Pontiac / Gilford,0.0,0.08220407920056684,0.05194608396984733,0.3684046060194229,0.25,0.11688311688311688,0.1891891891891892,0.0,0.21956987083143295,0.07142857142857142,0.07692307692307693,0.9565217391304348,0.1276595744680851
6191 - St-Zotique / Clark,0.039253618639959326,0.0,0.16804781489018342,0.08599696000213636,0.0,0.14285714285714285,0.2702702702702703,0.0,0.12543933958836984,0.03571428571428571,0.07692307692307693,0.9239130434782609,0.0425531914893617
6192 - Berri / St-Grégoire,0.0,0.0,0.0,0.4263848966694607,0.0,0.07792207792207792,0.02702702702702703,0.0,0.2029897236581029,0.07142857142857142,0.038461538461538464,0.8913043478260869,0.1276595744680851
6193 - de l'Esplanade / Fairmount,0.0,0.3220557918076394,0.07870791996817954,0.315682248050385,0.0,0.19480519480519481,0.1891891891891892,0.0,0.3004353423827307,0.07142857142857142,0.11538461538461539,0.9347826086956522,0.0425531914893617
6194 - Métro Atwater (Atwater / Ste-Catherine),0.05629410642250265,0.16592847169038039,0.4786805145515913,0.4617332724351759,0.5,0.35064935064935066,0.35135135135135137,0.0,0.27474268250120587,0.5714285714285714,0.7692307692307693,0.9565217391304348,0.1702127659574468
6195 - de Bullion / St-Joseph,0.011238369055314456,0.213610990274017,0.24520728703383732,0.29953818632006807,0.0,0.025974025974025976,0.0,0.0,0.2100677785698274,0.10714285714285714,0.11538461538461539,0.967391304347826,0.2127659574468085
6196 - Villeneuve / St-Laurent,0.0001600599156332202,0.5546075610841965,0.20448943851090748,0.24608785272311484,0.0,0.23376623376623376,0.24324324324324326,0.0,0.23173140563825173,0.10714285714285714,0.15384615384615385,0.9565217391304348,0.0851063829787234
6197 - de Bordeaux / Masson,0.0,0.5119609984331066,0.0,0.4993084178449743,0.0,0.1038961038961039,0.05405405405405406,0.0,0.15952039449310912,0.14285714285714285,0.07692307692307693,0.7282608695652174,0.0851063829787234
6198 - Hélène-Baillargeon / St-Denis,0.0,0.15060568258525117,0.16474319964123757,0.22093103521729693,0.0,0.0,0.0,0.0,0.13571042741687944,0.03571428571428571,0.07692307692307693,0.8695652173913043,0.1276595744680851
6199 - St-Viateur / St-Laurent,0.0,0.17988952481728873,0.10494973112923318,0.14140014457125427,0.0,0.19480519480519481,0.2702702702702703,0.0,0.1454453164768371,0.10714285714285714,0.11538461538461539,0.9456521739130435,0.1276595744680851
6200 - Maguire / St-Laurent,0.0,0.2531166300551069,0.1558108393886758,0.24147648976989913,0.0,0.3246753246753247,0.5945945945945946,0.0,0.22157613622069203,0.07142857142857142,0.07692307692307693,0.9347826086956522,0.1276595744680851
6201 - Villeneuve / de l'Hôtel-de-Ville,0.0,0.33260971576865167,0.0,0.6290092787991631,0.0,0.05194805194805195,0.16216216216216217,1.0,0.318808471496268,0.03571428571428571,0.07692307692307693,0.967391304347826,0.1276595744680851
6202 - Ste-Famille / Sherbrooke,0.0,0.23150967097713396,0.1763338874644716,0.1653307936864818,0.0,0.11688311688311688,0.13513513513513514,0.0,0.2945479996768986,0.25,0.34615384615384615,0.9782608695652174,0.2978723404255319
6203 - Aylmer / Sherbrooke,0.0,0.037294498888067185,0.07100050521461666,0.11304892901572945,0.0,0.03896103896103896,0.02702702702702703,0.0,0.22614721890030373,0.07142857142857142,0.07692307692307693,0.9891304347826086,0.1276595744680851
6204 - Milton / Durocher,0.0,0.1636384793035369,0.0,0.17323233280262174,0.0,0.05194805194805195,0.02702702702702703,0.0,0.2487307783427808,0.0,0.0,0.9782608695652174,0.1702127659574468
6205 - Milton / du Parc,0.0,0.1858391373633978,0.09635891946783894,0.17578469460934046,0.0,0.14285714285714285,0.35135135135135137,0.0,0.3280303592887674,0.07142857142857142,0.15384615384615385,0.967391304347826,0.2127659574468085
6206 - Prince-Arthur / du Parc,0.0,0.06750603748725821,0.06865355121423053,0.04991189546464318,0.0,0.06493506493506493,0.08108108108108109,0.0,0.14543041254552014,0.07142857142857142,0.15384615384615385,0.967391304347826,0.2553191489361702
6207 - Ste-Famille / des Pins,0.04282940710773449,0.052482966149882924,0.10736970126444458,0.10750923848424183,0.0,0.012987012987012988,0.02702702702702703,0.0,0.10111350347292483,0.03571428571428571,0.07692307692307693,0.9456521739130435,0.0425531914893617
6208 - Hutchison / des Pins,0.08057042909885857,0.2838689079804557,0.44421870033350647,0.19093934825763198,0.0,0.012987012987012988,0.02702702702702703,0.0,0.1813295615793401,0.25,0.23076923076923078,0.9239130434782609,0.1276595744680851
6209 - Milton / Clark,0.0,0.227245671300038,0.23184527974697033,0.21069473612455497,0.0,0.18181818181818182,0.43243243243243246,0.0,0.24866858609001904,0.10714285714285714,0.15384615384615385,0.9565217391304348,0.1276595744680851
6210 - Métro Sauvé (Berri / Sauvé),0.30979330450444326,0.5317660126716327,0.6411337036996836,0.37160117030360806,0.5,0.11688311688311688,0.05405405405405406,0.0,0.22348877981696078,0.42857142857142855,0.34615384615384615,0.6630434782608695,0.1595744680851064
6211 - Roy / St-Laurent,0.0,0.0397230936003622,0.1483155147238116,0.2502390956689734,0.0,0.2727272727272727,0.32432432432432434,0.0,0.14417009718538967,0.10714285714285714,0.19230769230769232,0.9456521739130435,0.1702127659574468
6212 - Duluth / de l'Esplanade,0.27469003103242984,0.6645840470135522,0.333884304636459,0.0635827215237834,0.0,0.025974025974025976,0.02702702702702703,0.0,0.073160717783041,0.07142857142857142,0.11538461538461539,0.9021739130434783,0.1276595744680851
6213 - Duluth / St-Laurent,0.0,0.0,0.07450401257595736,0.26989503721231917,0.0,0.33766233766233766,0.43243243243243246,0.0,0.18771254484965968,0.03571428571428571,0.11538461538461539,0.9565217391304348,0.0425531914893617
6214 - Square St-Louis (du Square St-Louis / Laval),0.06132569482365388,0.1018051220745779,0.007755374919277655,0.3211957707812584,0.0,0.025974025974025976,0.05405405405405406,0.0,0.18062119036150007,0.0,0.0,0.9565217391304348,0.2127659574468085
6215 - Metcalfe / St-Catherine,0.0,0.0,0.028471104436833566,0.11347750698535702,0.0,0.22077922077922077,0.08108108108108109,0.0,0.01554602677805155,0.14285714285714285,0.15384615384615385,0.9782608695652174,0.30851063829787234
6216 - Parc Jeanne Mance (monument sir George-Etienne Cartier),0.7890904528596032,0.5042696268845123,0.2849776403188787,0.0,0.0,0.0,0.0,0.0,0.004152930332086288,0.07142857142857142,0.15384615384615385,0.8478260869565217,0.2978723404255319
6217 - Vallières / St-Laurent,0.0015988406597778103,0.29828177556272234,0.12075259247027373,0.3525401552657747,0.0,0.2597402597402597,0.32432432432432434,0.0,0.22726356458773664,0.07142857142857142,0.07692307692307693,0.9782608695652174,0.1276595744680851
6218 - Prince-Arthur / St-Urbain,0.0,0.19786438085650018,0.08465581332939798,0.02973496894481447,0.0,0.0,0.0,0.0,0.14207666993692508,0.03571428571428571,0.07692307692307693,0.9456521739130435,0.1702127659574468
6219 - de l'Hôtel-de-Ville / Roy,0.0,0.32611349477345575,0.07382620053103324,0.32866635622576634,0.0,0.07792207792207792,0.08108108108108109,0.0,0.2199043312099779,0.07142857142857142,0.07692307692307693,0.9347826086956522,0.1276595744680851
6220 - Laval / Duluth,0.0,0.27942828449704743,0.0,0.36722567643687554,0.0,0.1038961038961039,0.16216216216216217,0.0,0.25094601842537495,0.0,0.0,0.9456521739130435,0.1702127659574468
6221 - du Mont-Royal / Clark,0.0,0.46279059603006817,0.1769071217955111,0.13660572015245231,0.0,0.2727272727272727,0.2702702702702703,0.0,0.1771724431353363,0.21428571428571427,0.19230769230769232,0.967391304347826,0.1702127659574468
6222 - de l'Esplanade / du Mont-Royal,0.09046350234449224,0.25630401988665247,0.016188599099842407,0.1939775093276209,0.0,0.03896103896103896,0.02702702702702703,0.0,0.15814876135010983,0.0,0.0,0.9347826086956522,0.0425531914893617
6223 - du Mont-Royal / du Parc,0.3642446768215126,0.12252110632514389,0.5234880804804428,0.11551315180104643,0.0,0.1038961038961039,0.10810810810810811,0.0,0.15971715464624356,0.42857142857142855,0.3076923076923077,0.9130434782608695,0.23404255319148937
6224 - Villeneuve / du Parc,0.0,0.21170575412642553,0.25767270055797836,0.4062048954039395,0.0,0.2987012987012987,0.2972972972972973,0.0,0.4841114953134918,0.17857142857142858,0.19230769230769232,0.967391304347826,0.0425531914893617
6225 - Villeneuve / St-Urbain,0.0,0.5894494765554738,0.18587282622199244,0.13868825547690072,0.0,0.09090909090909091,0.02702702702702703,0.0,0.2673135389093414,0.03571428571428571,0.07692307692307693,0.9782608695652174,0.0851063829787234
6226 - Hôpital Maisonneuve-Rosemont (Rosemont / Chatelain),0.0,0.2615931373167553,0.35317968333275473,0.4106692273138032,0.0,0.0,0.0,0.0,0.1948722294735843,0.39285714285714285,0.11538461538461539,0.31521739130434784,0.2553191489361702
6227 - de l'Esplanade / Laurier,0.0,0.6535189827769384,0.2318564492458783,0.33017792422569786,0.0,0.35064935064935066,0.35135135135135137,0.0,0.24309179861236765,0.17857142857142858,0.15384615384615385,0.9782608695652174,0.1276595744680851
6228 - Waverly / Van Horne,0.0,0.3296668191452495,0.35118399459139615,0.2738054037556454,0.0,0.11688311688311688,0.05405405405405406,0.0,0.2978809350775146,0.10714285714285714,0.07692307692307693,0.75,0.0851063829787234
6229 - Coloniale / du Mont-Royal,0.0,0.0,0.0,0.28341163723767876,0.0,0.15584415584415584,0.05405405405405406,0.0,0.19461030012869507,0.0,0.0,0.9782608695652174,0.1276595744680851
6230 - Waverly / St-Viateur,0.0,0.23381014675511433,0.1434455100708675,0.28603435821109974,0.0,0.11688311688311688,0.24324324324324326,0.0,0.34063643825854983,0.07142857142857142,0.11538461538461539,0.9239130434782609,0.0851063829787234
6231 - Jeanne-Mance / St-Viateur,0.0,0.1971265158433446,0.1312499627570445,0.32561057877750565,0.0,0.6493506493506493,0.40540540540540543,0.0,0.4610815426919348,0.10714285714285714,0.19230769230769232,0.9130434782608695,0.1276595744680851
6232 - Durocher / Van Horne,0.0,0.0,0.19590875480173148,0.30432819185451804,0.0,0.14285714285714285,0.05405405405405406,0.0,0.4879330890928568,0.21428571428571427,0.19230769230769232,0.782608695652174,0.1276595744680851
6233 - Bernard / Jeanne-Mance,0.0,0.1799528500532819,0.13598992839187574,0.35029581978410246,0.0,0.4155844155844156,0.5405405405405406,0.0,0.4969869395964785,0.21428571428571427,0.23076923076923078,0.9347826086956522,0.1702127659574468
6234 - de l'Arcade / Clark,0.0,0.8541717578618274,0.4878162565376396,0.3778605104611169,0.0,0.1038961038961039,0.16216216216216217,0.0,0.1704288412709946,0.10714285714285714,0.15384615384615385,0.8369565217391305,0.0851063829787234
6235 - St-Dominique / St-Viateur,0.0,0.0798651047454062,0.0,0.127218516947752,0.0,0.012987012987012988,0.02702702702702703,0.0,0.05254669357211347,0.03571428571428571,0.038461538461538464,0.9456521739130435,0.2127659574468085
6236 - Laurier / de Bordeaux,0.05248787863922444,0.2748490188471436,0.0,0.3342190575897297,0.0,0.03896103896103896,0.02702702702702703,0.0,0.27240911042339905,0.10714285714285714,0.038461538461538464,0.8152173913043478,0.1276595744680851
6237 - Gilford / de Lanaudière,0.0,0.25429163431736623,0.0,0.35051089791333506,0.0,0.03896103896103896,0.02702702702702703,0.0,0.1827357334804283,0.0,0.0,0.8913043478260869,0.0425531914893617
6240 - Parc Kent (de Kent / Hudson),0.3474532014635278,0.2874867701811715,0.16249259516826803,0.588323983055489,0.0,0.0,0.0,0.0,0.4619430385003258,0.17857142857142858,0.11538461538461539,0.6739130434782609,0.1702127659574468
6241 - Querbes / Laurier,0.0,0.284711184760586,0.2271978947288,0.6642654546988278,0.0,0.4155844155844156,0.13513513513513514,0.0,0.4614547406423399,0.21428571428571427,0.11538461538461539,0.9347826086956522,0.0425531914893617
6243 - Bloomfield / Bernard,0.05033166732342203,0.32788061815158737,0.0,0.6454894215121455,0.0,0.18181818181818182,0.16216216216216217,0.0,0.4412334444110021,0.21428571428571427,0.07692307692307693,0.9021739130434783,0.0425531914893617
6245 - Bloomfield / Van Horne,0.0,0.0,0.09293667142076369,0.4315884582037293,0.0,0.12987012987012986,0.1891891891891892,0.0,0.506007538753355,0.07142857142857142,0.07692307692307693,0.782608695652174,0.0851063829787234
6246 - Métro Outremont (Wiseman / Van Horne),0.06374435121790058,0.44383949622203106,0.08610729563507119,0.5366974438023561,0.25,0.18181818181818182,0.10810810810810811,0.0,0.2762666271789683,0.14285714285714285,0.19230769230769232,0.717391304347826,0.09574468085106383
6247 - St-Dominique / St-Zotique,0.002075460620440622,0.20427056054627432,0.05333534735841784,0.2981121669295404,0.0,0.11688311688311688,0.2972972972972973,0.0,0.2701478471071434,0.10714285714285714,0.11538461538461539,0.8913043478260869,0.2127659574468085
6248 - St-Dominique / Rachel,0.0,0.10523264961029959,0.108325750186413,0.1829903063720985,0.0,0.18181818181818182,0.2702702702702703,0.0,0.1779887024188018,0.07142857142857142,0.11538461538461539,0.967391304347826,0.2127659574468085
