time,humidity,max_temp,Mean Temp (°C),Total Precip (mm),holiday
2019-06-16,0.5944734876773711,0.5490909090909091,0.5206611570247933,0.0,0.0
2019-06-17,0.31889469753547417,0.650909090909091,0.5289256198347106,0.0,0.0
2019-06-18,0.30619865571321875,0.7781818181818182,0.628099173553719,0.0,0.0
2019-06-19,0.36594473487677365,0.8145454545454546,0.7231404958677685,0.0,0.0
2019-06-20,0.8349514563106797,0.49090909090909096,0.5371900826446281,0.06873977086743044,0.0
2019-06-21,0.30993278566094096,0.6981818181818182,0.6446280991735537,0.0,0.0
2019-06-22,0.2180731889469753,0.7418181818181818,0.6652892561983471,0.0,0.0
2019-06-23,0.19716206123973112,0.8072727272727274,0.6900826446280992,0.0,0.0
2019-06-24,0.05675877520537716,0.7272727272727274,0.6322314049586776,0.0,1.0
2019-06-25,0.6437640029873041,0.7018181818181819,0.7190082644628097,0.26841243862520453,0.0
2019-06-26,0.5847647498132935,0.8218181818181819,0.7727272727272727,0.0,0.0
2019-06-27,0.4757281553398058,0.8581818181818183,0.8305785123966942,0.004909983633387889,0.0
2019-06-28,0.5003734129947722,0.8690909090909091,0.7809917355371899,0.0,0.0
2019-06-29,0.6587005227781928,0.8000000000000002,0.7603305785123965,0.22585924713584288,0.0
2019-06-30,0.7393577296489917,0.6690909090909092,0.640495867768595,0.049099836333878884,0.0
2019-07-01,0.501867064973861,0.781818181818182,0.7396694214876032,0.0,1.0
2019-07-02,0.35250186706497383,0.8872727272727273,0.8512396694214875,0.0,0.0
2019-07-03,0.4182225541448842,0.9200000000000002,0.8595041322314048,0.0,0.0
2019-07-04,0.3353248693054518,0.9745454545454547,0.9214876033057849,0.0,0.0
2019-07-05,0.6437640029873041,0.8800000000000001,0.8925619834710743,0.044189852700491,0.0
2019-07-06,0.45705750560119485,0.8581818181818183,0.7933884297520661,0.0,0.0
2019-07-07,0.24421209858103057,0.7163636363636364,0.6446280991735537,0.0,0.0
2019-07-08,0.2210604929051531,0.810909090909091,0.6611570247933883,0.0,0.0
2019-07-09,0.29200896191187453,0.8981818181818183,0.8264462809917354,0.0,0.0
2019-07-10,0.2651232262882748,0.9200000000000002,0.8842975206611569,0.0,0.0
2019-07-11,0.8401792382374906,0.8290909090909092,0.8223140495867767,0.49918166939443537,0.0
2019-07-12,0.6796116504854368,0.7272727272727274,0.7520661157024794,0.0,0.0
2019-07-13,0.6355489171023151,0.8000000000000002,0.7561983471074378,0.0,0.0
2019-07-14,0.5160567587752053,0.6727272727272728,0.7024793388429751,0.0,0.0
2019-07-15,0.45929798356982815,0.7854545454545455,0.7148760330578511,0.0,0.0
2019-07-16,0.539208364451083,0.8436363636363637,0.7933884297520661,0.0,0.0
2019-07-17,0.5272591486183719,0.8363636363636364,0.8140495867768596,0.0,0.0
2019-07-18,0.2800597460791635,0.8072727272727274,0.7396694214876032,0.0,0.0
2019-07-19,0.6601941747572816,0.9381818181818183,0.909090909090909,0.06382978723404255,0.0
2019-07-20,0.607916355489171,1.0,1.0,0.0,0.0
2019-07-21,0.4525765496639283,0.8836363636363638,0.8677685950413222,0.0,0.0
2019-07-22,0.30993278566094096,0.6436363636363637,0.6570247933884297,0.0,0.0
2019-07-23,0.409260642270351,0.770909090909091,0.6983471074380164,0.0,0.0
2019-07-24,0.443614637789395,0.6727272727272728,0.5785123966942148,0.0,0.0
2019-07-25,0.450336071695295,0.8290909090909092,0.6818181818181818,0.0,0.0
2019-07-26,0.43689320388349506,0.9127272727272727,0.8429752066115701,0.0032733224222585926,0.0
2019-07-27,0.38685586258401794,0.9418181818181819,0.9132231404958677,0.0,0.0
2019-07-28,0.5795369678864823,0.850909090909091,0.8760330578512396,0.024549918166939442,0.0
2019-07-29,0.5093353248693053,0.9418181818181819,0.9256198347107436,0.0,0.0
2019-07-30,0.5884988797610158,0.901818181818182,0.9628099173553717,0.0,0.0
2019-07-31,0.45631067961165045,0.8727272727272728,0.7892561983471074,0.0,0.0
2019-08-01,0.21060492905153094,0.7927272727272728,0.7066115702479339,0.0,0.0
2019-08-02,0.24794622852875275,0.8545454545454546,0.7933884297520661,0.0,0.0
2019-08-03,0.3823749066467513,0.8181818181818182,0.8016528925619834,0.0,0.0
2019-08-04,0.2628827483196415,0.6836363636363637,0.628099173553719,0.0032733224222585926,0.0
2019-08-05,0.3129200896191187,0.8000000000000002,0.640495867768595,0.0,0.0
2019-08-06,0.4197162061239731,0.9272727272727274,0.8264462809917354,0.0,0.0
2019-08-07,0.7647498132935027,0.6872727272727273,0.7809917355371899,0.0,0.0
2019-08-08,0.6071695294996267,0.8400000000000001,0.8347107438016529,0.16039279869067105,0.0
2019-08-09,0.6474981329350262,0.6872727272727273,0.6611570247933883,0.1669394435351882,0.0
2019-08-10,0.6370425690814041,0.5200000000000001,0.5537190082644627,0.008183306055646482,0.0
2019-08-11,0.4062733383121732,0.7672727272727273,0.6859504132231404,0.0,0.0
2019-08-12,0.6564600448095594,0.7672727272727273,0.768595041322314,0.03600654664484452,0.0
2019-08-13,0.40403286034353997,0.7563636363636365,0.7396694214876032,0.0,0.0
2019-08-14,0.2994772218073189,0.6690909090909092,0.6611570247933883,0.0,0.0
2019-08-15,0.2651232262882748,0.6981818181818182,0.5661157024793388,0.0,0.0
2019-08-16,0.5675877520537714,0.7381818181818183,0.6694214876033058,0.0,0.0
2019-08-17,0.6579536967886481,0.810909090909091,0.7809917355371899,0.060556464811783964,0.0
2019-08-18,0.6587005227781928,0.8036363636363637,0.818181818181818,0.0,0.0
2019-08-19,0.49141150112023907,0.8800000000000001,0.8099173553719008,0.0,0.0
2019-08-20,0.34353995519044056,0.8436363636363637,0.7479338842975206,0.0,0.0
2019-08-21,0.765496639283047,0.7054545454545454,0.731404958677686,0.04746317512274959,0.0
2019-08-22,0.455563853622106,0.7527272727272728,0.6983471074380164,0.0,0.0
2019-08-23,0.40029873039581776,0.6072727272727273,0.5661157024793388,0.0,0.0
2019-08-24,0.4779686333084391,0.6327272727272728,0.5454545454545454,0.0,0.0
2019-08-25,0.3928304705003734,0.7018181818181819,0.6074380165289256,0.0,0.0
2019-08-26,0.37789395070948467,0.7636363636363638,0.6528925619834709,0.0032733224222585926,0.0
2019-08-27,0.4107542942494398,0.7563636363636365,0.6818181818181818,0.0,0.0
2019-08-28,0.8603435399551905,0.5636363636363637,0.6446280991735537,0.25859247135842883,0.0
2019-08-29,0.5735623599701271,0.6763636363636364,0.7066115702479339,0.0,0.0
2019-08-30,0.44510828976848393,0.6581818181818182,0.6487603305785123,0.1734860883797054,0.0
2019-08-31,0.45780433159073936,0.6000000000000001,0.5578512396694215,0.0,0.0
2019-09-01,0.48917102315160566,0.6436363636363637,0.49999999999999994,0.07201309328968904,0.0
2019-09-02,0.8760268857356236,0.5781818181818182,0.5619834710743801,0.44189852700490995,1.0
2019-09-03,0.42046303211351754,0.5054545454545455,0.48760330578512395,0.0032733224222585926,0.0
2019-09-04,0.6788648244958925,0.6727272727272728,0.5991735537190083,0.36661211129296234,0.0
2019-09-05,0.4973861090365944,0.5527272727272727,0.4669421487603306,0.0032733224222585926,0.0
2019-09-06,0.51680358476475,0.6109090909090911,0.5371900826446281,0.0,0.0
2019-09-07,0.7199402539208365,0.5272727272727273,0.512396694214876,0.16202945990180032,0.0
2019-09-08,0.654219566840926,0.49090909090909096,0.39256198347107435,0.0,0.0
2019-09-09,0.5504107542942496,0.4545454545454546,0.35123966942148754,0.0,0.0
2019-09-10,0.7266616878267365,0.4981818181818182,0.4132231404958677,0.03927986906710311,0.0
2019-09-11,0.6758775205377147,0.7418181818181818,0.6611570247933883,0.060556464811783964,0.0
2019-09-12,0.35250186706497383,0.5272727272727273,0.4628099173553719,0.0,0.0
2019-09-13,0.36295743091859595,0.5454545454545455,0.4421487603305785,0.0,0.0
2019-09-14,0.6474981329350262,0.6327272727272728,0.5950413223140495,0.10801963993453355,0.0
2019-09-15,0.5407020164301718,0.44,0.4214876033057851,0.0,0.0
2019-09-16,0.44809559372666163,0.5672727272727273,0.4793388429752065,0.0,0.0
2019-09-17,0.4831964152352501,0.5090909090909091,0.3884297520661157,0.0,0.0
2019-09-18,0.4824495892457057,0.4981818181818182,0.40082644628099173,0.0,0.0
2019-09-19,0.4652725914861837,0.5527272727272727,0.40082644628099173,0.0,0.0
2019-09-20,0.5548917102315161,0.6763636363636364,0.6033057851239668,0.0032733224222585926,0.0
2019-09-21,0.5728155339805826,0.7381818181818183,0.6528925619834709,0.0,0.0
2019-09-22,0.5944734876773711,0.7563636363636365,0.7148760330578511,0.0,0.0
2019-09-23,0.8192681105302465,0.68,0.6818181818181818,0.07692307692307693,0.0
2019-09-24,0.7027632561613143,0.4072727272727273,0.4421487603305785,0.008183306055646482,0.0
2019-09-25,0.6407766990291263,0.5163636363636364,0.4917355371900826,0.0032733224222585926,0.0
2019-09-26,0.7774458551157579,0.5163636363636364,0.4669421487603306,0.11947626841243862,0.0
2019-09-27,0.6138909634055266,0.5127272727272727,0.4338842975206611,0.0032733224222585926,0.0
